nom_modele,performance,fairness_accuracy,fairness_disparate_impact,interpretability,privacy
credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc other_debtors people_under_maintenance purpose savings sex telephone,0.718690476190476,0.310424482017462,0.771286231884058,-13.0,-5.0
account_check_status age credit_history credits_this_bank foreign_worker housing installment_as_income_perc people_under_maintenance present_emp_since property,0.712142857142857,0.06748071707874852,0.879816189466243,-10.0,-6.0
account_check_status credits_this_bank installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since property,0.691130952380952,0.2023412086971412,0.94927536231884,-9.0,-4.0
account_check_status age credit_amount housing installment_as_income_perc job other_debtors personal._status present_emp_since purpose,0.706904761904762,0.1689668700959028,0.702463768115942,-10.0,-5.0
account_check_status credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors people_under_maintenance personal._status present_res_since purpose sex telephone,0.690119047619048,0.11079985394009771,0.786268481920656,-14.0,-8.0
account_check_status age duration_in_month installment_as_income_perc job people_under_maintenance present_emp_since present_res_since sex telephone,0.685714285714286,0.055381653833277505,0.737301252286478,-10.0,-7.0
account_check_status age credit_amount other_debtors other_installment_plans personal._status present_res_since property purpose savings telephone,0.702619047619048,0.0596495837712494,0.705871423262728,-11.0,-5.0
credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_installment_plans present_emp_since present_res_since property purpose savings,0.728452380952381,0.1899665551839465,1.16833890746934,-12.0,-4.0
account_check_status duration_in_month foreign_worker job other_debtors people_under_maintenance present_emp_since purpose telephone,0.704880952380952,0.2960871170173497,0.927199191102123,-9.0,-5.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month people_under_maintenance present_emp_since present_res_since property,0.71702380952381,0.10843979868370099,0.885990338164251,-9.0,-4.0
credit_amount credit_history credits_this_bank duration_in_month job personal._status present_res_since savings telephone,0.709761904761905,0.2574125774284713,0.700655624568668,-9.0,-4.0
account_check_status credits_this_bank duration_in_month foreign_worker job other_debtors people_under_maintenance present_res_since savings,0.699880952380952,0.1020519669742593,1.0696060420494,-9.0,-4.0
account_check_status age duration_in_month foreign_worker installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status sex telephone,0.699166666666667,0.16927409261576945,0.768461007591442,-11.0,-6.0
age credit_amount credit_history housing job people_under_maintenance personal._status present_emp_since purpose savings telephone,0.677023809523809,0.27478017669507,0.504933703361086,-11.0,-7.0
age credit_history foreign_worker installment_as_income_perc other_debtors people_under_maintenance personal._status savings telephone,0.737857142857143,0.1091410476316137,0.608509847640282,-9.0,-5.0
age credit_amount foreign_worker housing other_debtors people_under_maintenance present_emp_since present_res_since property purpose savings telephone,0.670238095238095,0.2151506237758713,0.768461007591442,-12.0,-8.0
account_check_status age credit_amount credits_this_bank housing job other_debtors people_under_maintenance personal._status present_res_since property purpose savings sex telephone,0.68547619047619,0.17921182266009839,0.734106280193237,-15.0,-9.0
credit_history installment_as_income_perc other_installment_plans people_under_maintenance present_emp_since present_res_since property purpose sex,0.71702380952381,0.1110199118407048,0.772665992585103,-9.0,-5.0
account_check_status age credit_amount credit_history foreign_worker housing other_debtors other_installment_plans personal._status present_res_since property purpose telephone,0.707142857142857,0.0943558082197364,0.819374523264683,-13.0,-7.0
account_check_status age foreign_worker housing installment_as_income_perc other_debtors people_under_maintenance present_emp_since savings,0.713452380952381,0.21013757058752858,0.926122304701308,-9.0,-5.0
account_check_status age credit_amount credit_history credits_this_bank foreign_worker housing installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since property savings sex,0.719166666666667,0.1692119235222679,0.807429618524071,-15.0,-8.0
account_check_status credit_amount credit_history housing installment_as_income_perc job other_debtors other_installment_plans present_emp_since present_res_since purpose sex,0.714761904761905,0.287407971566387,0.733103745157124,-12.0,-5.0
credit_amount credit_history credits_this_bank housing installment_as_income_perc job other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since purpose sex telephone,0.681309523809524,0.1374757651294838,0.663349048367383,-14.0,-8.0
account_check_status credit_amount credit_history foreign_worker installment_as_income_perc other_debtors people_under_maintenance personal._status present_res_since purpose sex,0.718928571428571,0.09594738713117701,0.782907515314508,-11.0,-5.0
account_check_status credit_amount credit_history duration_in_month housing installment_as_income_perc other_debtors people_under_maintenance present_emp_since savings,0.736190476190476,0.031711592037047306,0.853281224556261,-10.0,-3.0
age credit_history credits_this_bank duration_in_month housing installment_as_income_perc personal._status present_res_since property purpose,0.670357142857143,-0.1601702876272463,0.664492753623188,-10.0,-5.0
credit_amount credits_this_bank installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property savings sex,0.671309523809524,0.27587690496139083,0.62483947899468,-12.0,-6.0
account_check_status credits_this_bank duration_in_month foreign_worker housing other_installment_plans people_under_maintenance present_emp_since property sex,0.680119047619048,0.1321465171434432,0.787203958996112,-10.0,-6.0
account_check_status duration_in_month foreign_worker housing job other_debtors people_under_maintenance personal._status present_emp_since present_res_since,0.684880952380952,-0.018018613222101493,0.798254281949934,-10.0,-7.0
account_check_status credit_history foreign_worker installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex,0.729761904761905,0.22668566001899298,0.914117015566291,-12.0,-6.0
credit_history duration_in_month other_debtors other_installment_plans people_under_maintenance savings telephone,0.738809523809524,0.19192771285197435,0.966534914361001,-7.0,-2.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc personal._status present_emp_since property purpose savings,0.729761904761905,0.1920361247947456,0.791062801932367,-13.0,-5.0
credits_this_bank duration_in_month other_installment_plans personal._status present_emp_since property savings telephone,0.68547619047619,0.33839533947907496,0.533967391304348,-8.0,-4.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex,0.708452380952381,0.14616183552072523,0.725289040872822,-13.0,-6.0
age credit_history duration_in_month foreign_worker housing job people_under_maintenance personal._status present_emp_since present_res_since property purpose savings telephone,0.69452380952381,0.24225305216426168,0.931364506426032,-14.0,-10.0
account_check_status age credit_history credits_this_bank duration_in_month foreign_worker housing present_res_since property purpose savings,0.710833333333333,0.1450546379713047,0.867239219896225,-11.0,-5.0
account_check_status age credit_amount foreign_worker housing installment_as_income_perc people_under_maintenance personal._status present_res_since property sex telephone,0.685,0.18927343171825362,0.796166432912576,-12.0,-9.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker job other_debtors people_under_maintenance present_emp_since present_res_since property purpose sex,0.703214285714286,0.2750017686951078,0.685587761674718,-14.0,-8.0
account_check_status age credit_amount credits_this_bank duration_in_month installment_as_income_perc job other_debtors personal._status present_res_since property telephone,0.703214285714286,0.0694413888756039,0.737301252286478,-12.0,-6.0
account_check_status credit_amount credits_this_bank installment_as_income_perc other_debtors people_under_maintenance present_emp_since present_res_since,0.693809523809524,0.1292018517226139,0.9812734082397,-8.0,-3.0
account_check_status age housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property savings telephone,0.707261904761905,0.1185502325238065,0.852972064692292,-13.0,-8.0
credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc job other_installment_plans present_res_since savings sex,0.685,-0.03842463014794081,0.759420289855072,-11.0,-5.0
account_check_status credit_amount housing job other_debtors other_installment_plans present_emp_since present_res_since property savings telephone,0.685952380952381,0.15428852566992465,0.817431561996779,-11.0,-6.0
account_check_status credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc other_installment_plans personal._status purpose savings sex telephone,0.720952380952381,0.19920876887340316,0.810839371980676,-13.0,-5.0
account_check_status age credits_this_bank duration_in_month foreign_worker other_debtors personal._status present_emp_since purpose savings,0.729047619047619,0.1943799925609731,0.808293872865547,-10.0,-4.0
account_check_status credit_history credits_this_bank foreign_worker job other_debtors other_installment_plans people_under_maintenance present_res_since savings sex telephone,0.728690476190476,0.18689755999193358,0.799389778794813,-12.0,-6.0
credit_history credits_this_bank foreign_worker installment_as_income_perc other_debtors people_under_maintenance personal._status purpose savings sex telephone,0.72547619047619,0.1438332515582697,0.672403381642512,-11.0,-5.0
account_check_status age credit_amount credits_this_bank duration_in_month installment_as_income_perc other_installment_plans people_under_maintenance personal._status property purpose,0.705357142857143,0.0915104498711765,0.76749922910885,-11.0,-4.0
age credit_history duration_in_month installment_as_income_perc job people_under_maintenance property purpose sex,0.698452380952381,0.0765873723857666,0.611397690985016,-9.0,-5.0
account_check_status age credit_amount credit_history credits_this_bank housing other_installment_plans people_under_maintenance personal._status present_emp_since purpose telephone,0.704880952380952,0.16342447026657572,0.745859213250518,-12.0,-6.0
account_check_status age credits_this_bank housing job other_installment_plans personal._status present_emp_since present_res_since property purpose,0.680833333333333,0.13477698771816424,0.709348622392101,-11.0,-7.0
account_check_status age credits_this_bank duration_in_month housing installment_as_income_perc other_debtors people_under_maintenance personal._status present_emp_since property purpose savings telephone,0.731904761904762,0.0566502463054187,0.781756180733163,-14.0,-7.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since savings telephone,0.708333333333333,0.239035087719298,0.94927536231884,-16.0,-8.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc job savings,0.707023809523809,0.034401709401709404,0.938843764930722,-9.0,-2.0
age credit_amount credit_history credits_this_bank housing installment_as_income_perc job other_debtors personal._status purpose telephone,0.677619047619048,0.1336700336700341,0.59175607001694,-11.0,-5.0
account_check_status credit_amount credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_emp_since property savings telephone,0.711071428571429,0.23378843378843328,0.961603613777527,-14.0,-6.0
age credit_amount credit_history foreign_worker installment_as_income_perc job other_debtors personal._status property purpose savings sex,0.716190476190476,0.293982565703878,0.650931677018634,-12.0,-6.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors present_emp_since present_res_since purpose savings,0.71952380952381,0.3192752022539253,0.848288621646624,-14.0,-6.0
credit_amount credits_this_bank duration_in_month foreign_worker job other_debtors personal._status property purpose savings sex,0.663095238095238,0.2320391750771501,0.648871766648321,-11.0,-5.0
account_check_status age credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors other_installment_plans present_res_since,0.696904761904762,0.1059769152508804,0.905123019885406,-9.0,-3.0
account_check_status credits_this_bank foreign_worker housing job other_debtors other_installment_plans personal._status present_emp_since present_res_since savings telephone,0.690892857142857,0.14657687991021373,0.773483628556092,-12.0,-7.0
credit_history duration_in_month foreign_worker personal._status present_emp_since present_res_since property telephone,0.68125,0.04525474525474515,0.402722880983751,-8.0,-6.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors savings sex,0.722142857142857,0.16057130004498413,0.779405034324943,-11.0,-4.0
account_check_status credit_amount foreign_worker installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_res_since property savings,0.702380952380952,0.1997432237661446,0.937838309760782,-10.0,-4.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans personal._status present_emp_since present_res_since purpose sex telephone,0.715952380952381,0.09655848027941011,0.777501725327812,-16.0,-7.0
age credit_amount credit_history credits_this_bank duration_in_month other_debtors property savings,0.72297619047619,0.1888724195225742,0.897963180571876,-8.0,-2.0
account_check_status age credit_amount foreign_worker housing job other_debtors people_under_maintenance present_emp_since purpose sex telephone,0.690119047619048,0.200614596670935,0.791062801932367,-12.0,-8.0
account_check_status age duration_in_month housing job other_installment_plans present_res_since purpose savings telephone,0.683928571428571,0.242872807017544,0.94927536231884,-10.0,-5.0
credit_amount foreign_worker installment_as_income_perc other_debtors personal._status present_emp_since present_res_since purpose savings sex telephone,0.712142857142857,0.291264452640088,0.623404715552671,-11.0,-6.0
account_check_status credit_history duration_in_month foreign_worker housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since savings sex,0.725833333333333,0.057924264626071496,0.846341889296315,-14.0,-7.0
age credit_amount credit_history housing personal._status purpose savings sex,0.676309523809524,0.312264322384263,0.501915708812261,-8.0,-4.0
credit_history duration_in_month foreign_worker installment_as_income_perc job other_debtors people_under_maintenance personal._status property savings sex telephone,0.729940476190476,0.2145435607924033,0.672904054301963,-12.0,-7.0
account_check_status credit_history housing installment_as_income_perc job present_emp_since purpose telephone,0.696666666666667,0.151057771995331,0.915771526001705,-8.0,-4.0
age credit_amount credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans present_emp_since purpose savings,0.681190476190476,0.1557544757033251,0.781756180733163,-12.0,-4.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans present_res_since property sex,0.706785714285714,0.0571771223945137,0.742911153119093,-13.0,-5.0
account_check_status age credit_amount credit_history credits_this_bank foreign_worker housing installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since purpose telephone,0.707857142857143,0.4542613972993723,1.00935608145294,-14.0,-7.0
age credit_amount credit_history credits_this_bank installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since purpose telephone,0.713095238095238,0.2621943998526277,0.769033204916529,-11.0,-5.0
age credit_amount credits_this_bank duration_in_month foreign_worker job present_emp_since property purpose telephone,0.68452380952381,0.15077119321601481,0.857410004675082,-10.0,-6.0
credit_history credits_this_bank foreign_worker housing installment_as_income_perc job other_debtors personal._status present_res_since property purpose savings sex,0.681369047619048,-0.012459085629817207,0.764050901378579,-13.0,-7.0
account_check_status age credit_amount credits_this_bank housing other_debtors people_under_maintenance present_res_since property savings sex,0.693095238095238,0.10773700490772124,0.714748508098892,-11.0,-6.0
account_check_status credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_installment_plans present_res_since purpose sex telephone,0.698690476190476,0.13491237202845768,0.856868026163909,-11.0,-5.0
account_check_status age credits_this_bank duration_in_month job other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since savings,0.698333333333333,0.1744982832684707,0.870169082125604,-11.0,-5.0
account_check_status age credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_res_since property purpose savings sex telephone,0.727738095238095,0.2496711299036879,0.79474216380182,-18.0,-9.0
account_check_status age credit_history credits_this_bank duration_in_month installment_as_income_perc job other_debtors people_under_maintenance personal._status present_emp_since property savings sex telephone,0.75,0.048237179487179496,0.771286231884058,-15.0,-8.0
credit_amount credit_history credits_this_bank installment_as_income_perc other_installment_plans personal._status property purpose savings,0.716904761904762,0.2170206971677555,0.558397271952259,-9.0,-2.0
age credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors people_under_maintenance present_emp_since property savings,0.74,0.1985186670230775,0.883046848668689,-12.0,-6.0
account_check_status duration_in_month job other_debtors other_installment_plans personal._status present_res_since sex telephone,0.685,0.0612572612572609,0.739695087521175,-9.0,-5.0
age credit_amount duration_in_month other_debtors other_installment_plans personal._status present_emp_since property savings sex,0.670119047619048,0.249326653738418,0.576345755693582,-10.0,-5.0
account_check_status credit_history foreign_worker other_debtors present_res_since property savings,0.728690476190476,0.1446680056590527,0.985323793799303,-7.0,-3.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month other_installment_plans personal._status property purpose,0.716785714285714,-0.008268251273344497,0.721449275362319,-10.0,-3.0
account_check_status credit_amount credit_history duration_in_month installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since property,0.711666666666667,0.26807436749297187,0.897117375378245,-12.0,-5.0
account_check_status credits_this_bank duration_in_month installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status property telephone,0.696428571428571,0.08878868620618971,0.810357016613645,-11.0,-5.0
account_check_status age credit_amount credit_history duration_in_month housing job other_installment_plans present_emp_since property savings sex telephone,0.711785714285714,0.0818855218855224,0.773483628556092,-13.0,-7.0
account_check_status age credit_amount credit_history foreign_worker housing installment_as_income_perc job other_debtors present_emp_since property telephone,0.711428571428571,0.1366460936142693,0.858868184955142,-12.0,-7.0
account_check_status duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_res_since savings,0.694761904761905,0.2490178810736302,0.902969247083775,-11.0,-5.0
credit_amount credits_this_bank foreign_worker housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since savings telephone,0.66952380952381,0.306133370175923,0.565044858523119,-13.0,-7.0
account_check_status credit_amount credits_this_bank duration_in_month installment_as_income_perc other_debtors,0.686547619047619,0.009355179704017003,0.94927536231884,-6.0,-0.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors people_under_maintenance present_emp_since property purpose telephone,0.7175,0.21088182332664449,0.898239052516752,-14.0,-7.0
account_check_status age credit_amount credit_history other_debtors other_installment_plans personal._status present_emp_since property sex telephone,0.709880952380952,0.052359056377449004,0.759420289855072,-11.0,-6.0
age credits_this_bank installment_as_income_perc other_debtors people_under_maintenance present_emp_since purpose,0.687738095238095,0.2382142857142853,0.71195652173913,-7.0,-3.0
account_check_status credit_history housing installment_as_income_perc job present_emp_since present_res_since property sex,0.701011904761905,0.0711482961482964,0.751075011944577,-9.0,-6.0
account_check_status credit_amount credit_history foreign_worker job other_debtors personal._status present_emp_since present_res_since purpose,0.710833333333333,0.143941873149447,0.660365469439193,-10.0,-5.0
account_check_status credit_amount credits_this_bank housing present_res_since purpose savings,0.675952380952381,0.2041617691872365,0.891743522178305,-7.0,-2.0
account_check_status credit_amount foreign_worker job other_debtors other_installment_plans people_under_maintenance personal._status present_res_since purpose,0.678690476190476,0.04971641364452689,0.718370544457501,-10.0,-5.0
age credits_this_bank job personal._status present_emp_since present_res_since property purpose savings sex,0.674345238095238,0.27595983896307996,0.563632246376812,-10.0,-7.0
account_check_status foreign_worker housing other_installment_plans people_under_maintenance present_emp_since present_res_since property purpose savings telephone,0.694166666666667,0.2299395919213921,0.887366099558916,-11.0,-7.0
account_check_status credit_amount credit_history duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose sex telephone,0.710833333333333,0.16798801973220578,0.776679841897233,-17.0,-9.0
account_check_status age credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc job other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose telephone,0.708571428571429,0.3002505676924281,0.906126482213439,-17.0,-10.0
age credit_amount credit_history foreign_worker housing people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex,0.682738095238095,0.2966290466290467,0.771938206720815,-12.0,-8.0
account_check_status age credit_amount credit_history duration_in_month foreign_worker job other_installment_plans personal._status property purpose savings,0.7175,0.07209617396374617,0.673679289387564,-12.0,-5.0
age credit_amount credits_this_bank foreign_worker installment_as_income_perc job other_installment_plans present_res_since property purpose savings sex,0.675119047619048,0.2720966420966417,0.641402271837054,-12.0,-6.0
account_check_status credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property sex,0.704404761904762,0.2562268180285487,0.778405797101449,-12.0,-6.0
account_check_status other_installment_plans people_under_maintenance present_emp_since property savings,0.694821428571429,0.17093993005799402,0.910264046059162,-6.0,-3.0
account_check_status foreign_worker installment_as_income_perc other_debtors other_installment_plans personal._status present_res_since savings,0.729642857142857,0.17154146141215132,0.791062801932367,-8.0,-3.0
account_check_status age credit_amount duration_in_month installment_as_income_perc job other_debtors other_installment_plans personal._status present_emp_since present_res_since purpose sex,0.712738095238095,0.33877364992552095,0.769240379810095,-13.0,-6.0
age credit_amount credit_history foreign_worker housing installment_as_income_perc present_emp_since present_res_since property purpose sex,0.693571428571429,0.2328979196903722,0.730211817168339,-11.0,-7.0
age credit_history credits_this_bank duration_in_month job other_installment_plans people_under_maintenance personal._status property purpose savings sex,0.713214285714286,0.143756967670011,0.804820415879017,-12.0,-6.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors other_installment_plans present_emp_since present_res_since property telephone,0.725,0.3201749155237532,0.949275362318841,-13.0,-5.0
account_check_status credits_this_bank housing other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since property purpose,0.685833333333333,0.0997301359568222,0.781756180733163,-10.0,-5.0
account_check_status credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_installment_plans sex,0.685416666666667,0.1333211634416453,0.823467784180199,-7.0,-2.0
account_check_status credit_amount credit_history credits_this_bank foreign_worker people_under_maintenance personal._status present_emp_since telephone,0.709047619047619,-0.007874614908587,0.740897843761046,-9.0,-5.0
account_check_status credit_amount credits_this_bank installment_as_income_perc other_debtors other_installment_plans present_emp_since present_res_since,0.690595238095238,0.2205746978104704,0.960994811236357,-8.0,-2.0
account_check_status housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since property purpose savings,0.695238095238095,0.13928554343666238,0.889945652173913,-12.0,-6.0
credit_amount credits_this_bank installment_as_income_perc other_installment_plans personal._status present_res_since property purpose savings,0.666309523809524,0.15437721320074269,0.597691894793344,-9.0,-3.0
account_check_status credit_history installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_res_since savings telephone,0.737678571428571,0.1376098743120017,0.836266390614217,-11.0,-5.0
account_check_status age credit_amount duration_in_month foreign_worker installment_as_income_perc job property savings telephone,0.706785714285714,0.2810783175658875,0.938364151257704,-10.0,-5.0
account_check_status credits_this_bank duration_in_month foreign_worker job other_installment_plans personal._status present_emp_since present_res_since property purpose,0.699464285714286,0.2800727641153177,0.813664596273292,-11.0,-6.0
account_check_status age credit_history duration_in_month foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance personal._status property savings,0.719642857142857,0.1076923076923073,0.813664596273292,-12.0,-6.0
credit_amount credits_this_bank duration_in_month installment_as_income_perc job other_installment_plans personal._status present_emp_since present_res_since purpose savings telephone,0.691904761904762,0.1379300987734721,0.731971363715732,-12.0,-5.0
account_check_status credits_this_bank installment_as_income_perc other_debtors people_under_maintenance personal._status property purpose savings,0.710297619047619,0.051231740096889196,0.810617163328448,-9.0,-3.0
age credits_this_bank duration_in_month foreign_worker installment_as_income_perc people_under_maintenance present_emp_since property sex telephone,0.679047619047619,0.21485462402015099,0.750589821368386,-10.0,-7.0
account_check_status credit_amount credits_this_bank housing installment_as_income_perc present_emp_since purpose sex,0.703333333333333,0.2885403452120092,0.825456836798992,-8.0,-3.0
account_check_status age credits_this_bank duration_in_month other_debtors other_installment_plans present_res_since property purpose,0.707380952380952,0.1956482967718922,0.959941377625794,-9.0,-3.0
account_check_status housing other_installment_plans people_under_maintenance present_emp_since savings sex telephone,0.687440476190476,0.20118845500848875,0.775751908991741,-8.0,-5.0
account_check_status credit_history credits_this_bank housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_res_since purpose savings sex telephone,0.711071428571429,0.14657687991021373,0.773483628556092,-15.0,-7.0
duration_in_month installment_as_income_perc other_debtors other_installment_plans personal._status present_emp_since present_res_since property purpose telephone,0.676666666666667,0.0659429544487016,0.67972803721596,-10.0,-5.0
credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc job other_installment_plans people_under_maintenance personal._status savings telephone,0.689880952380952,0.21347486362966228,0.530477408354646,-12.0,-5.0
credit_amount credits_this_bank installment_as_income_perc other_debtors other_installment_plans people_under_maintenance savings telephone,0.674047619047619,0.20246709198094176,0.902589688762176,-8.0,-2.0
credit_amount credit_history credits_this_bank foreign_worker installment_as_income_perc other_installment_plans people_under_maintenance present_res_since telephone,0.686547619047619,0.2687063585351862,1.10748792270531,-9.0,-4.0
credit_amount duration_in_month foreign_worker job people_under_maintenance present_emp_since purpose savings,0.677261904761905,0.436432187705533,0.795338817077947,-8.0,-4.0
account_check_status age credit_amount credit_history duration_in_month job personal._status present_emp_since purpose sex,0.713452380952381,0.012395720244557498,0.690382081686429,-10.0,-5.0
age credit_amount credit_history people_under_maintenance present_emp_since present_res_since property purpose savings telephone,0.726785714285714,0.16320246375457292,0.736751027471339,-10.0,-6.0
credit_history credits_this_bank duration_in_month foreign_worker job present_emp_since present_res_since telephone,0.688214285714286,0.30006905461997707,0.883046848668689,-8.0,-5.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month other_debtors people_under_maintenance savings sex telephone,0.744404761904762,-0.017853305087347497,0.745859213250518,-11.0,-4.0
age credit_amount credit_history installment_as_income_perc job other_installment_plans personal._status present_res_since purpose sex telephone,0.685714285714286,0.1745636590306995,0.660365469439193,-11.0,-6.0
credit_history housing other_installment_plans present_emp_since purpose telephone,0.675833333333333,0.14795536192004927,0.904071773636991,-6.0,-3.0
age credit_amount credit_history credits_this_bank duration_in_month job other_installment_plans people_under_maintenance personal._status property purpose savings sex,0.703333333333333,0.312706660368445,0.556471764117941,-13.0,-6.0
account_check_status age credits_this_bank foreign_worker housing installment_as_income_perc other_debtors other_installment_plans present_emp_since savings sex,0.714761904761905,0.1490911905621952,0.884256501886043,-11.0,-5.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property savings sex telephone,0.748571428571429,0.1471931214773211,0.846093257718966,-16.0,-7.0
age credit_amount credit_history credits_this_bank housing installment_as_income_perc personal._status present_emp_since purpose savings sex,0.715238095238095,0.39484768597375697,0.649504195270786,-11.0,-5.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing job people_under_maintenance personal._status present_emp_since property purpose savings,0.712261904761905,0.198265115709937,0.755337385070905,-14.0,-7.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker housing job people_under_maintenance personal._status present_emp_since property purpose telephone,0.694761904761905,0.16957482797063028,0.825456836798992,-13.0,-8.0
account_check_status age credit_amount credits_this_bank installment_as_income_perc job other_debtors other_installment_plans personal._status savings,0.713928571428571,0.158385093167702,0.759420289855072,-10.0,-3.0
age credit_history credits_this_bank foreign_worker installment_as_income_perc job other_installment_plans personal._status present_emp_since present_res_since,0.681071428571429,0.379166666666667,0.545833333333333,-10.0,-6.0
credit_history credits_this_bank duration_in_month foreign_worker housing other_debtors people_under_maintenance personal._status present_emp_since present_res_since property purpose savings sex telephone,0.696428571428571,0.07304698359744209,0.836059034702832,-15.0,-9.0
account_check_status age credit_amount duration_in_month installment_as_income_perc job other_debtors people_under_maintenance personal._status present_res_since property purpose savings sex,0.720714285714286,0.16119663806420995,0.755337385070905,-14.0,-7.0
account_check_status age foreign_worker housing installment_as_income_perc people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex telephone,0.699166666666667,0.1838759247397118,0.833037562851227,-13.0,-9.0
account_check_status credit_amount duration_in_month foreign_worker installment_as_income_perc job other_debtors people_under_maintenance present_emp_since property purpose telephone,0.711666666666667,0.31375864775172047,0.971877156659765,-12.0,-6.0
account_check_status age credit_amount credits_this_bank foreign_worker housing other_debtors people_under_maintenance personal._status property purpose telephone,0.694285714285714,0.0250778642936597,0.759420289855073,-12.0,-7.0
credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors other_installment_plans personal._status property savings sex,0.663214285714286,0.2471233230134158,0.707303211139528,-11.0,-4.0
account_check_status age credit_history credits_this_bank duration_in_month installment_as_income_perc job personal._status present_res_since property purpose savings,0.733095238095238,0.0860896040417317,0.723257418909593,-12.0,-5.0
account_check_status age credit_amount installment_as_income_perc job other_installment_plans personal._status present_emp_since sex telephone,0.683452380952381,0.20120977214000477,0.79474216380182,-10.0,-6.0
credit_amount credits_this_bank foreign_worker housing installment_as_income_perc personal._status present_emp_since purpose savings,0.671785714285714,0.12441440344253671,0.597691894793344,-9.0,-4.0
